date,site_id,site_name,day_of_week,month,target_tonnes,actual_tonnes,shortfall_tonnes,shortfall_pct,shortfall_risk_tier,primary_driver,rainfall_mm,soil_moisture_pct,surface_temp_c,ndvi,total_downtime_hours,excavator_downtime_hours,drill_downtime_hours,dumper_downtime_hours,fleet_utilization_pct,blasting_delay_hours,weather_stoppage_hours,labor_attendance_pct,truck_dispatch_trips
2023-05-15,balaghat,Balaghat Mine,Monday,5,1353,1235,118,8.72,Medium,equipment_downtime,0.0,17.7,38.2,0.212,5.2,1.2,1.3,2.7,98.0,0.0,0.0,89.4,48
2023-05-16,balaghat,Balaghat Mine,Tuesday,5,1350,1183,167,12.37,Medium,equipment_downtime,0.0,10.0,39.6,0.18,4.1,0.6,2.0,1.5,98.0,0.0,0.0,88.6,49
2023-05-17,balaghat,Balaghat Mine,Wednesday,5,1331,1225,106,7.96,Medium,equipment_downtime,0.0,18.8,38.7,0.18,4.9,0.3,0.7,3.9,98.0,0.0,0.0,88.0,49
2023-05-18,balaghat,Balaghat Mine,Thursday,5,1325,1188,137,10.34,Medium,equipment_downtime,0.0,17.0,39.5,0.307,6.3,1.1,1.1,4.1,97.9,0.0,0.0,93.5,44
2023-05-19,balaghat,Balaghat Mine,Friday,5,1295,330,965,74.52,High,equipment_downtime,0.0,14.2,39.2,0.245,41.3,3.2,3.1,35.0,86.3,0.8,0.0,97.2,13
2023-05-20,balaghat,Balaghat Mine,Saturday,5,1255,1216,39,3.11,Low,equipment_downtime,0.0,14.3,42.3,0.18,3.9,0.6,0.5,2.8,98.0,0.0,0.0,96.2,47
2023-05-21,balaghat,Balaghat Mine,Sunday,5,1399,1198,201,14.37,Medium,equipment_downtime,0.0,13.1,36.9,0.228,4.8,0.9,1.3,2.6,98.0,0.0,0.0,88.8,49
2023-05-22,balaghat,Balaghat Mine,Monday,5,1317,1321,0,0.0,Low,nominal_operations,0.0,14.4,41.6,0.199,3.9,0.4,1.1,2.4,98.0,0.0,0.0,92.2,52
2023-05-23,balaghat,Balaghat Mine,Tuesday,5,1346,1329,17,1.26,Low,nominal_operations,0.0,14.6,42.7,0.218,3.4,0.7,0.6,2.1,98.0,0.0,0.0,99.0,58
2023-05-24,balaghat,Balaghat Mine,Wednesday,5,1330,1238,92,6.92,Medium,equipment_downtime,0.2,17.0,41.2,0.233,4.8,1.2,1.7,1.9,98.0,0.0,0.0,94.6,50
2023-05-25,balaghat,Balaghat Mine,Thursday,5,1361,1217,144,10.58,Medium,equipment_downtime,0.0,24.4,40.8,0.206,6.4,1.0,1.5,3.9,97.9,0.3,0.0,94.1,48
2023-05-26,balaghat,Balaghat Mine,Friday,5,1317,1222,95,7.21,Medium,equipment_downtime,0.0,15.5,39.3,0.261,5.3,1.4,1.2,2.7,98.0,0.0,0.0,99.0,47
2023-05-27,balaghat,Balaghat Mine,Saturday,5,1306,1212,94,7.2,Medium,equipment_downtime,0.0,16.0,39.5,0.223,4.7,0.3,0.3,4.1,98.0,0.0,0.0,92.9,50
2023-05-28,balaghat,Balaghat Mine,Sunday,5,1347,1195,152,11.28,Medium,equipment_downtime,5.7,20.9,40.1,0.193,5.2,1.4,0.5,3.3,98.0,0.0,0.0,93.8,47
2023-05-29,balaghat,Balaghat Mine,Monday,5,1347,1307,40,2.97,Low,equipment_downtime,0.0,18.5,37.6,0.245,2.8,0.2,1.6,1.0,98.0,0.0,0.0,92.1,54
2023-05-30,balaghat,Balaghat Mine,Tuesday,5,1318,1197,121,9.18,Medium,equipment_downtime,0.0,20.5,38.8,0.181,4.3,1.2,0.2,2.9,98.0,0.0,0.0,93.6,50
2023-05-31,balaghat,Balaghat Mine,Wednesday,5,1339,1274,65,4.85,Low,equipment_downtime,0.0,18.5,41.3,0.216,3.2,1.1,0.6,1.5,98.0,0.0,0.0,94.2,53
2023-06-01,balaghat,Balaghat Mine,Thursday,6,1300,1214,86,6.62,Medium,equipment_downtime,17.7,28.7,39.6,0.243,4.4,1.3,0.9,2.2,98.0,0.0,0.0,99.0,49
2023-06-02,balaghat,Balaghat Mine,Friday,6,1288,1090,198,15.37,Medium,equipment_downtime,2.0,21.5,37.4,0.192,7.4,1.3,1.8,4.3,97.6,0.0,0.0,93.5,46
2023-06-03,balaghat,Balaghat Mine,Saturday,6,1340,1272,68,5.07,Low,equipment_downtime,4.4,20.7,39.8,0.193,5.9,0.9,1.1,3.9,98.0,0.0,0.0,96.8,54
2023-06-04,balaghat,Balaghat Mine,Sunday,6,1284,187,1097,85.44,High,weather_stoppage,118.1,57.0,25.2,0.233,3.2,0.5,1.0,1.7,98.0,0.0,12.0,85.5,8
2023-06-05,balaghat,Balaghat Mine,Monday,6,1293,1138,155,11.99,Medium,equipment_downtime,10.7,22.0,39.1,0.278,6.2,1.4,1.2,3.6,97.9,0.0,0.0,91.5,48
2023-06-06,balaghat,Balaghat Mine,Tuesday,6,1296,941,355,27.39,High,equipment_downtime,6.4,24.1,38.7,0.256,18.4,0.8,1.2,16.4,93.9,0.0,0.0,91.4,38
2023-06-07,balaghat,Balaghat Mine,Wednesday,6,1278,1139,139,10.88,Medium,equipment_downtime,1.7,24.6,42.1,0.247,6.0,0.7,1.5,3.8,98.0,0.0,0.0,99.0,45
2023-06-08,balaghat,Balaghat Mine,Thursday,6,1295,671,624,48.19,High,equipment_downtime,20.1,27.2,37.1,0.249,23.9,14.2,0.6,9.1,92.1,0.0,0.0,93.0,26
2023-06-09,balaghat,Balaghat Mine,Friday,6,1315,187,1128,85.78,High,weather_stoppage,76.3,43.8,30.3,0.346,4.9,0.4,1.1,3.4,98.0,0.0,10.1,96.6,5
2023-06-10,balaghat,Balaghat Mine,Saturday,6,1272,1200,72,5.66,Low,equipment_downtime,3.8,26.3,37.5,0.249,3.4,0.3,1.8,1.3,98.0,0.0,0.0,89.2,45
2023-06-11,balaghat,Balaghat Mine,Sunday,6,1332,1142,190,14.26,Medium,blasting_delays,21.8,27.6,36.0,0.27,4.4,1.4,1.2,1.8,98.0,3.0,0.0,91.0,47
2023-06-12,balaghat,Balaghat Mine,Monday,6,1322,1267,55,4.16,Low,equipment_downtime,1.1,24.5,42.2,0.232,3.8,0.7,1.7,1.4,98.0,0.0,0.0,90.7,49
2023-06-13,balaghat,Balaghat Mine,Tuesday,6,1328,1013,315,23.72,High,equipment_downtime,17.0,30.6,37.2,0.32,12.9,1.9,0.4,10.6,95.7,0.0,0.0,96.0,38
2023-06-14,balaghat,Balaghat Mine,Wednesday,6,1273,738,535,42.03,High,weather_stoppage,34.2,39.7,34.4,0.267,6.0,0.8,1.3,3.9,98.0,0.0,4.0,89.1,30
2023-06-15,balaghat,Balaghat Mine,Thursday,6,1299,1206,93,7.16,Medium,equipment_downtime,2.0,24.8,39.9,0.269,5.3,0.4,0.8,4.1,98.0,0.1,0.0,97.6,51
2023-06-16,balaghat,Balaghat Mine,Friday,6,1334,1258,76,5.7,Low,equipment_downtime,3.0,25.5,39.6,0.291,3.4,1.1,1.3,1.0,98.0,0.0,0.0,95.1,52
2023-06-17,balaghat,Balaghat Mine,Saturday,6,1296,697,599,46.22,High,weather_stoppage,49.2,37.4,31.6,0.243,3.7,0.4,0.9,2.4,98.0,0.0,6.9,99.0,30
2023-06-18,balaghat,Balaghat Mine,Sunday,6,1257,703,554,44.07,High,equipment_downtime,3.8,29.6,36.9,0.299,21.8,4.6,3.5,13.7,92.8,0.0,0.0,91.6,30
2023-06-19,balaghat,Balaghat Mine,Monday,6,1307,1054,253,19.36,High,equipment_downtime,22.6,36.0,36.5,0.306,4.2,0.9,1.2,2.1,98.0,0.0,0.0,89.2,43
2023-06-20,balaghat,Balaghat Mine,Tuesday,6,1272,790,482,37.89,High,weather_stoppage,38.3,36.9,31.4,0.383,5.1,1.1,0.9,3.1,98.0,0.0,4.8,93.1,29
2023-06-21,balaghat,Balaghat Mine,Wednesday,6,1318,1097,221,16.77,Medium,labor_attendance,4.2,27.3,38.8,0.286,2.5,0.4,0.7,1.4,98.0,0.0,0.0,86.3,42
2023-06-22,balaghat,Balaghat Mine,Thursday,6,1308,1247,61,4.66,Low,equipment_downtime,21.8,33.9,37.6,0.235,2.7,0.8,0.5,1.4,98.0,0.0,0.0,97.2,46
2023-06-23,balaghat,Balaghat Mine,Friday,6,1288,1113,175,13.59,Medium,labor_attendance,2.9,30.4,36.5,0.283,3.4,0.7,1.1,1.6,98.0,0.6,0.0,84.3,43
2023-06-24,balaghat,Balaghat Mine,Saturday,6,1372,1208,164,11.95,Medium,equipment_downtime,20.8,35.4,38.1,0.266,4.6,1.2,1.4,2.0,98.0,0.0,0.0,96.3,49
2023-06-25,balaghat,Balaghat Mine,Sunday,6,1288,1200,88,6.83,Medium,equipment_downtime,2.2,28.0,39.3,0.262,3.9,0.4,0.7,2.8,98.0,0.0,0.0,95.5,46
2023-06-26,balaghat,Balaghat Mine,Monday,6,1309,1051,258,19.71,High,weather_stoppage,33.1,38.0,39.3,0.257,2.6,1.0,0.3,1.3,98.0,0.0,3.6,93.6,45
2023-06-27,balaghat,Balaghat Mine,Tuesday,6,1285,1140,145,11.28,Medium,equipment_downtime,3.4,31.9,36.9,0.284,4.7,0.8,1.4,2.5,98.0,0.0,0.0,99.0,44
2023-06-28,balaghat,Balaghat Mine,Wednesday,6,1290,1028,262,20.31,High,equipment_downtime,0.9,28.8,38.2,0.292,13.8,0.6,10.9,2.3,95.4,0.5,0.0,99.0,41
2023-06-29,balaghat,Balaghat Mine,Thursday,6,1283,1128,155,12.08,Medium,equipment_downtime,3.5,28.6,36.7,0.298,4.9,1.1,0.9,2.9,98.0,0.0,0.0,94.0,42
2023-06-30,balaghat,Balaghat Mine,Friday,6,1313,1095,218,16.6,Medium,equipment_downtime,3.4,32.3,39.4,0.305,5.4,1.4,1.6,2.4,98.0,0.0,0.0,93.5,44
2023-07-01,balaghat,Balaghat Mine,Saturday,7,1235,828,407,32.96,High,equipment_downtime,9.3,33.1,37.0,0.317,17.1,0.8,1.9,14.4,94.3,0.0,0.0,97.7,34
2023-07-02,balaghat,Balaghat Mine,Sunday,7,1247,1072,175,14.03,Medium,equipment_downtime,5.9,34.2,38.6,0.332,6.2,0.9,1.5,3.8,97.9,0.0,0.0,91.4,43
2023-07-03,balaghat,Balaghat Mine,Monday,7,1233,1100,133,10.79,Medium,equipment_downtime,24.9,36.6,36.5,0.28,3.8,1.3,1.2,1.3,98.0,0.4,0.0,91.1,41
2023-07-04,balaghat,Balaghat Mine,Tuesday,7,1260,187,1073,85.16,High,weather_stoppage,145.0,58.0,20.9,0.28,3.4,1.2,0.9,1.3,98.0,0.0,12.0,89.5,9
2023-07-05,balaghat,Balaghat Mine,Wednesday,7,1220,979,241,19.75,High,equipment_downtime,22.6,40.2,35.1,0.368,6.1,0.6,1.8,3.7,98.0,0.0,0.0,97.4,39
2023-07-06,balaghat,Balaghat Mine,Thursday,7,1273,1160,113,8.88,Medium,equipment_downtime,11.3,38.8,37.9,0.337,4.8,1.4,0.5,2.9,98.0,0.0,0.0,93.6,46
2023-07-07,balaghat,Balaghat Mine,Friday,7,1228,956,272,22.15,High,blasting_delays,3.6,32.9,34.8,0.352,5.3,1.0,1.7,2.6,98.0,4.6,0.0,91.5,38
2023-07-08,balaghat,Balaghat Mine,Saturday,7,1252,1075,177,14.14,Medium,labor_attendance,10.6,34.2,36.6,0.309,4.7,0.8,1.3,2.6,98.0,0.0,0.0,84.1,44
2023-07-09,balaghat,Balaghat Mine,Sunday,7,1242,1174,68,5.48,Low,equipment_downtime,2.0,33.7,39.9,0.391,5.8,0.8,1.5,3.5,98.0,0.0,0.0,95.5,45
2023-07-10,balaghat,Balaghat Mine,Monday,7,1292,1148,144,11.15,Medium,equipment_downtime,2.9,32.6,36.4,0.356,4.0,1.1,1.1,1.8,98.0,0.0,0.0,98.1,47
2023-07-11,balaghat,Balaghat Mine,Tuesday,7,1275,718,557,43.69,High,weather_stoppage,38.7,44.0,32.6,0.391,5.4,0.9,1.6,2.9,98.0,0.0,4.6,95.1,33
2023-07-12,balaghat,Balaghat Mine,Wednesday,7,1236,187,1049,84.87,High,weather_stoppage,95.4,56.9,26.8,0.354,10.0,1.3,1.7,7.0,96.7,0.0,12.0,89.1,9
2023-07-13,balaghat,Balaghat Mine,Thursday,7,1225,1109,116,9.47,Medium,equipment_downtime,24.4,43.0,34.5,0.421,6.5,0.7,1.4,4.4,97.9,0.0,0.0,89.9,44
2023-07-14,balaghat,Balaghat Mine,Friday,7,1242,1071,171,13.77,Medium,equipment_downtime,1.5,32.6,37.0,0.371,4.9,0.4,0.5,4.0,98.0,0.0,0.0,95.3,43
2023-07-15,balaghat,Balaghat Mine,Saturday,7,1258,1142,116,9.22,Medium,equipment_downtime,2.5,35.5,33.2,0.388,6.3,1.2,0.7,4.4,97.9,0.0,0.0,92.7,47
2023-07-16,balaghat,Balaghat Mine,Sunday,7,1226,187,1039,84.75,High,weather_stoppage,97.5,58.0,23.6,0.356,5.7,1.1,1.2,3.4,98.0,0.0,12.0,91.7,8
2023-07-17,balaghat,Balaghat Mine,Monday,7,1248,1031,217,17.39,Medium,equipment_downtime,11.3,37.3,38.2,0.384,10.0,0.3,7.1,2.6,96.7,0.0,0.0,95.4,41
2023-07-18,balaghat,Balaghat Mine,Tuesday,7,1283,468,815,63.52,High,weather_stoppage,45.0,51.0,34.1,0.415,8.5,1.1,3.1,4.3,97.2,0.0,4.9,91.8,21
2023-07-19,balaghat,Balaghat Mine,Wednesday,7,1266,1193,73,5.77,Low,equipment_downtime,1.7,33.4,35.9,0.382,4.4,1.5,1.8,1.1,98.0,0.0,0.0,94.8,47
2023-07-20,balaghat,Balaghat Mine,Thursday,7,1218,1177,41,3.37,Low,equipment_downtime,4.2,34.5,38.7,0.381,3.3,1.1,1.0,1.2,98.0,0.0,0.0,92.7,42
2023-07-21,balaghat,Balaghat Mine,Friday,7,1287,1114,173,13.44,Medium,equipment_downtime,7.4,40.0,36.5,0.433,5.1,0.6,1.3,3.2,98.0,0.0,0.0,91.7,46
2023-07-22,balaghat,Balaghat Mine,Saturday,7,1260,1190,70,5.56,Low,equipment_downtime,8.3,39.8,37.3,0.348,3.7,1.2,0.8,1.7,98.0,0.0,0.0,94.4,51
2023-07-23,balaghat,Balaghat Mine,Sunday,7,1241,983,258,20.79,High,equipment_downtime,21.0,40.1,37.3,0.455,6.3,0.9,2.1,3.3,97.9,0.0,0.0,85.8,41
2023-07-24,balaghat,Balaghat Mine,Monday,7,1198,1044,154,12.85,Medium,equipment_downtime,4.3,40.6,33.7,0.325,3.3,0.5,0.6,2.2,98.0,0.0,0.0,94.9,45
2023-07-25,balaghat,Balaghat Mine,Tuesday,7,1272,992,280,22.01,High,weather_stoppage,27.2,43.2,34.0,0.366,3.3,0.8,0.8,1.7,98.0,0.0,1.7,98.4,39
2023-07-26,balaghat,Balaghat Mine,Wednesday,7,1292,1004,288,22.29,High,equipment_downtime,22.1,40.8,34.4,0.439,10.6,0.7,5.7,4.2,96.5,0.0,0.0,90.9,40
2023-07-27,balaghat,Balaghat Mine,Thursday,7,1287,1157,130,10.1,Medium,equipment_downtime,4.2,34.4,33.2,0.489,5.7,0.8,1.2,3.7,98.0,0.0,0.0,91.5,45
2023-07-28,balaghat,Balaghat Mine,Friday,7,1206,1172,34,2.82,Low,equipment_downtime,1.2,38.5,34.0,0.392,3.9,1.2,0.2,2.5,98.0,0.0,0.0,92.1,46
2023-07-29,balaghat,Balaghat Mine,Saturday,7,1238,1169,69,5.57,Low,equipment_downtime,1.5,38.5,37.5,0.412,4.3,0.9,1.0,2.4,98.0,0.0,0.0,91.9,43
2023-07-30,balaghat,Balaghat Mine,Sunday,7,1252,988,264,21.09,High,equipment_downtime,17.7,43.5,30.9,0.413,5.4,1.3,0.4,3.7,98.0,0.0,0.0,98.0,40
2023-07-31,balaghat,Balaghat Mine,Monday,7,1234,450,784,63.53,High,equipment_downtime,3.5,40.4,36.4,0.474,37.8,3.1,1.8,32.9,87.5,0.0,0.0,91.8,21
2023-08-01,balaghat,Balaghat Mine,Tuesday,8,1209,992,217,17.95,Medium,equipment_downtime,14.6,42.5,34.8,0.455,7.4,4.2,1.5,1.7,97.6,0.0,0.0,99.0,40
2023-08-02,balaghat,Balaghat Mine,Wednesday,8,1226,565,661,53.92,High,weather_stoppage,39.0,50.5,29.3,0.431,4.5,1.4,1.0,2.1,98.0,0.0,3.9,95.9,24
2023-08-03,balaghat,Balaghat Mine,Thursday,8,1226,1022,204,16.64,Medium,equipment_downtime,2.0,38.4,35.7,0.439,5.6,1.0,2.0,2.6,98.0,0.0,0.0,95.8,42
2023-08-04,balaghat,Balaghat Mine,Friday,8,1176,1027,149,12.67,Medium,equipment_downtime,2.6,38.6,35.3,0.452,4.4,0.3,1.1,3.0,98.0,0.0,0.0,94.2,41
2023-08-05,balaghat,Balaghat Mine,Saturday,8,1187,952,235,19.8,High,equipment_downtime,0.4,38.0,35.5,0.389,5.2,0.7,0.5,4.0,98.0,0.0,0.0,90.7,33
2023-08-06,balaghat,Balaghat Mine,Sunday,8,1204,1149,55,4.57,Low,equipment_downtime,3.6,32.9,34.1,0.399,4.3,0.6,1.9,1.8,98.0,0.0,0.0,92.6,44
2023-08-07,balaghat,Balaghat Mine,Monday,8,1184,903,281,23.73,High,equipment_downtime,1.9,37.7,33.4,0.492,10.6,0.6,5.7,4.3,96.5,0.0,0.0,91.9,36
2023-08-08,balaghat,Balaghat Mine,Tuesday,8,1220,1087,133,10.9,Medium,equipment_downtime,3.8,40.1,31.4,0.396,4.2,0.7,1.5,2.0,98.0,0.0,0.0,89.6,43
2023-08-09,balaghat,Balaghat Mine,Wednesday,8,1224,1136,88,7.19,Medium,equipment_downtime,5.6,40.0,35.3,0.481,2.9,0.4,0.2,2.3,98.0,0.0,0.0,93.5,46
2023-08-10,balaghat,Balaghat Mine,Thursday,8,1169,700,469,40.12,High,weather_stoppage,33.5,46.4,32.2,0.473,4.4,1.4,0.5,2.5,98.0,0.0,3.5,97.0,29
2023-08-11,balaghat,Balaghat Mine,Friday,8,1210,972,238,19.67,High,equipment_downtime,20.0,41.4,34.6,0.48,5.4,0.3,1.6,3.5,98.0,1.2,0.0,96.6,40
2023-08-12,balaghat,Balaghat Mine,Saturday,8,1201,1070,131,10.91,Medium,equipment_downtime,4.0,36.5,32.8,0.505,6.3,0.4,1.4,4.5,97.9,0.0,0.0,92.9,42
2023-08-13,balaghat,Balaghat Mine,Sunday,8,1209,1090,119,9.84,Medium,equipment_downtime,2.5,34.1,31.6,0.543,5.6,0.5,1.4,3.7,98.0,0.0,0.0,96.5,43
2023-08-14,balaghat,Balaghat Mine,Monday,8,1202,832,370,30.78,High,equipment_downtime,24.9,44.4,36.4,0.537,12.9,6.5,1.5,4.9,95.7,0.0,0.0,96.6,32
2023-08-15,balaghat,Balaghat Mine,Tuesday,8,1210,1140,70,5.79,Low,equipment_downtime,3.7,36.7,34.8,0.491,2.2,0.5,0.5,1.2,98.0,0.0,0.0,97.7,46
2023-08-16,balaghat,Balaghat Mine,Wednesday,8,1188,209,979,82.41,High,weather_stoppage,44.4,46.0,32.6,0.439,17.2,6.0,1.8,9.4,94.3,0.0,6.3,95.0,10
2023-08-17,balaghat,Balaghat Mine,Thursday,8,1208,418,790,65.4,High,equipment_downtime,3.2,40.2,31.7,0.553,31.0,1.2,1.2,28.6,89.7,0.0,0.0,93.9,14
2023-08-18,balaghat,Balaghat Mine,Friday,8,1165,187,978,83.95,High,weather_stoppage,56.8,51.5,26.1,0.486,6.4,0.3,1.7,4.4,97.9,0.0,7.8,90.8,12
2023-08-19,balaghat,Balaghat Mine,Saturday,8,1201,961,240,19.98,High,equipment_downtime,1.0,40.8,35.3,0.509,6.5,1.4,1.5,3.6,97.9,0.3,0.0,95.9,38
2023-08-20,balaghat,Balaghat Mine,Sunday,8,1229,1191,38,3.09,Low,equipment_downtime,5.1,39.3,30.8,0.532,2.1,0.3,0.2,1.6,98.0,0.0,0.0,97.1,46
2023-08-21,balaghat,Balaghat Mine,Monday,8,1210,566,644,53.22,High,weather_stoppage,43.5,51.3,26.2,0.528,3.5,0.6,1.6,1.3,98.0,0.0,4.8,93.4,21
2023-08-22,balaghat,Balaghat Mine,Tuesday,8,1179,1119,60,5.09,Low,equipment_downtime,0.1,35.9,33.7,0.512,2.5,0.5,1.0,1.0,98.0,0.0,0.0,94.9,44
2023-08-23,balaghat,Balaghat Mine,Wednesday,8,1179,443,736,62.43,High,weather_stoppage,43.6,54.1,24.6,0.446,3.4,0.6,1.6,1.2,98.0,0.0,4.5,91.1,15
2023-08-24,balaghat,Balaghat Mine,Thursday,8,1187,991,196,16.51,Medium,equipment_downtime,3.4,43.8,29.5,0.534,5.3,0.5,1.1,3.7,98.0,0.0,0.0,91.1,40
2023-08-25,balaghat,Balaghat Mine,Friday,8,1191,707,484,40.64,High,equipment_downtime,0.2,40.1,32.4,0.561,12.0,3.5,0.3,8.2,96.0,1.8,0.0,84.5,29
2023-08-26,balaghat,Balaghat Mine,Saturday,8,1179,808,371,31.47,High,equipment_downtime,2.4,39.9,27.4,0.509,5.5,1.2,0.5,3.8,98.0,0.1,0.0,86.8,30
2023-08-27,balaghat,Balaghat Mine,Sunday,8,1197,973,224,18.71,High,equipment_downtime,0.7,41.5,28.4,0.55,2.8,0.6,1.1,1.1,98.0,0.5,0.0,89.1,39
2023-08-28,balaghat,Balaghat Mine,Monday,8,1215,1234,0,0.0,Low,nominal_operations,3.2,38.6,30.7,0.569,3.6,0.5,1.1,2.0,98.0,0.0,0.0,91.8,50
2023-08-29,balaghat,Balaghat Mine,Tuesday,8,1208,1110,98,8.11,Medium,equipment_downtime,2.2,36.4,29.6,0.554,4.5,0.3,1.6,2.6,98.0,0.0,0.0,93.4,46
2023-08-30,balaghat,Balaghat Mine,Wednesday,8,1167,957,210,17.99,Medium,equipment_downtime,0.2,36.3,29.9,0.531,6.7,1.3,3.1,2.3,97.8,0.0,0.0,91.5,41
2023-08-31,balaghat,Balaghat Mine,Thursday,8,1218,1153,65,5.34,Low,equipment_downtime,5.2,37.1,29.6,0.529,4.1,0.4,1.2,2.5,98.0,0.0,0.0,93.4,46
2023-09-01,balaghat,Balaghat Mine,Friday,9,1190,976,214,17.98,Medium,weather_stoppage,25.0,43.9,28.9,0.524,3.3,0.6,1.2,1.5,98.0,0.0,0.0,94.1,39
2023-09-02,balaghat,Balaghat Mine,Saturday,9,1107,1011,96,8.67,Medium,equipment_downtime,12.5,36.9,32.7,0.525,5.0,1.1,0.8,3.1,98.0,0.0,0.0,90.1,41
2023-09-03,balaghat,Balaghat Mine,Sunday,9,1156,953,203,17.56,Medium,equipment_downtime,0.6,40.6,32.2,0.502,6.2,1.1,1.2,3.9,97.9,0.0,0.0,92.4,38
2023-09-04,balaghat,Balaghat Mine,Monday,9,1142,885,257,22.5,High,equipment_downtime,4.2,35.0,26.6,0.578,10.5,1.4,5.1,4.0,96.5,0.0,0.0,96.1,35
2023-09-05,balaghat,Balaghat Mine,Tuesday,9,1158,1092,66,5.7,Low,equipment_downtime,0.6,34.8,31.4,0.588,5.1,0.3,0.4,4.4,98.0,0.0,0.0,92.9,47
2023-09-06,balaghat,Balaghat Mine,Wednesday,9,1138,844,294,25.83,High,equipment_downtime,6.8,39.1,30.5,0.569,8.4,4.1,0.9,3.4,97.2,0.0,0.0,89.8,32
2023-09-07,balaghat,Balaghat Mine,Thursday,9,1158,954,204,17.62,Medium,equipment_downtime,14.2,42.3,30.2,0.524,6.0,1.1,1.6,3.3,98.0,2.4,0.0,94.2,36
2023-09-08,balaghat,Balaghat Mine,Friday,9,1115,547,568,50.94,High,equipment_downtime,27.9,41.9,27.3,0.616,13.0,4.0,1.4,7.6,95.7,0.0,3.1,94.8,25
2023-09-09,balaghat,Balaghat Mine,Saturday,9,1170,897,273,23.33,High,equipment_downtime,3.3,40.7,33.1,0.559,5.5,0.5,1.8,3.2,98.0,0.0,0.0,90.1,35
2023-09-10,balaghat,Balaghat Mine,Sunday,9,1193,1017,176,14.75,Medium,equipment_downtime,2.2,32.0,32.3,0.483,6.4,0.9,1.8,3.7,97.9,0.0,0.0,95.6,44
2023-09-11,balaghat,Balaghat Mine,Monday,9,1161,1081,80,6.89,Medium,equipment_downtime,8.2,37.1,26.7,0.537,4.9,0.9,0.5,3.5,98.0,0.0,0.0,97.8,43
2023-09-12,balaghat,Balaghat Mine,Tuesday,9,1135,929,206,18.15,High,equipment_downtime,3.8,37.1,30.5,0.545,3.3,0.9,1.4,1.0,98.0,0.0,0.0,93.2,31
2023-09-13,balaghat,Balaghat Mine,Wednesday,9,1180,1065,115,9.75,Medium,equipment_downtime,3.2,38.9,28.8,0.598,5.6,1.2,1.5,2.9,98.0,0.0,0.0,91.4,44
2023-09-14,balaghat,Balaghat Mine,Thursday,9,1134,910,224,19.75,High,equipment_downtime,4.4,35.1,32.8,0.586,5.1,0.9,1.7,2.5,98.0,0.0,0.0,97.0,36
2023-09-15,balaghat,Balaghat Mine,Friday,9,1142,187,955,83.63,High,weather_stoppage,53.9,50.6,22.7,0.544,32.1,9.2,6.9,16.0,89.4,0.0,7.0,94.6,10
2023-09-16,balaghat,Balaghat Mine,Saturday,9,1188,1045,143,12.04,Medium,equipment_downtime,4.5,34.0,30.5,0.565,4.2,0.9,0.9,2.4,98.0,0.0,0.0,89.3,46
2023-09-17,balaghat,Balaghat Mine,Sunday,9,1179,505,674,57.17,High,weather_stoppage,45.5,48.6,24.6,0.627,2.2,0.3,0.6,1.3,98.0,0.0,6.1,99.0,22
2023-09-18,balaghat,Balaghat Mine,Monday,9,1191,796,395,33.17,High,weather_stoppage,28.9,42.6,25.5,0.523,5.3,1.1,1.3,2.9,98.0,0.0,2.8,93.8,32
2023-09-19,balaghat,Balaghat Mine,Tuesday,9,1133,715,418,36.89,High,equipment_downtime,3.1,39.0,27.4,0.564,13.2,1.4,9.9,1.9,95.6,1.2,0.0,91.9,27
2023-09-20,balaghat,Balaghat Mine,Wednesday,9,1179,582,597,50.64,High,weather_stoppage,29.1,46.0,25.5,0.61,4.2,0.7,0.4,3.1,98.0,0.0,3.8,85.1,22
2023-09-21,balaghat,Balaghat Mine,Thursday,9,1132,229,903,79.77,High,weather_stoppage,45.3,50.9,21.2,0.678,5.8,0.6,0.9,4.3,98.0,0.0,5.9,86.8,9
2023-09-22,balaghat,Balaghat Mine,Friday,9,1177,1056,121,10.28,Medium,equipment_downtime,1.1,35.2,27.0,0.599,4.3,1.4,1.8,1.1,98.0,0.0,0.0,92.4,42
2023-09-23,balaghat,Balaghat Mine,Saturday,9,1162,1118,44,3.79,Low,equipment_downtime,4.6,32.9,24.9,0.6,4.6,0.6,0.5,3.5,98.0,0.0,0.0,91.4,44
2023-09-24,balaghat,Balaghat Mine,Sunday,9,1169,432,737,63.05,High,equipment_downtime,1.1,35.1,31.3,0.625,35.2,5.2,0.9,29.1,88.4,0.0,0.0,92.8,17
2023-09-25,balaghat,Balaghat Mine,Monday,9,1172,1005,167,14.25,Medium,equipment_downtime,0.5,35.9,25.3,0.653,6.3,1.0,1.0,4.3,97.9,0.0,0.0,96.3,42
2023-09-26,balaghat,Balaghat Mine,Tuesday,9,1133,871,262,23.12,High,equipment_downtime,2.9,36.5,27.2,0.595,5.8,0.4,1.3,4.1,98.0,0.7,0.0,91.1,37
2023-09-27,balaghat,Balaghat Mine,Wednesday,9,1133,813,320,28.24,High,equipment_downtime,15.0,36.8,26.2,0.592,12.9,0.3,0.6,12.0,95.7,0.0,0.0,94.8,32
2023-09-28,balaghat,Balaghat Mine,Thursday,9,1145,980,165,14.41,Medium,equipment_downtime,4.9,33.2,30.6,0.679,5.4,0.6,0.7,4.1,98.0,0.9,0.0,99.0,40
